name;sinta_id;dept;sinta_score;sinta_3yr_score;affil_score;affil_3yr_score;scopus_h_index;gs_h_index;wos_h_index;scopus_i10_index;gs_i10_index;wos_i10_index;scopus_g_index;gs_g_index;wos_g_index;scopus_article;scopus_citation;scopus_cited_document;gs_article;gs_citation;gs_cited_document;wos_article;wos_citation;wos_cited_document
TOTO RUHIMAT;5995979;S3 - Pengembangan Kurikulum;51;45;0;0;0;0;;0;0;;0;5;;0;0;0;0;0;0;0;0;0
HERI RIDWAN;6139697;S1 - Keperawatan Kampus Sumedang;56;45;0;0;0;2;0;0;0;0;1;1;0;2;0;0;8;13;2;0;0;0
HARIS SANTOSA NUGRAHA;5980272;S1 - Pendidikan Bahasa Sunda;117;45;0;0;0;3;0;0;2;0;1;2;0;1;0;0;21;35;8;0;0;0
BUDI KUDWADI;5995921;S1 - Teknik Sipil;77;45;0;0;0;3;;0;0;;1;1;;3;0;0;15;21;3;0;0;0
NENDEN SUNDARI;6043460;S1 - PGPAUD Kampus Serang;95;44;0;0;1;3;0;0;2;0;0;1;0;1;2;1;34;61;10;0;0;0
MUHAMMAD HANDI GUNAWAN;6007311;S1 - Pendidikan Bahasa Inggris;77;25;0;0;1;1;0;1;0;0;2;1;0;3;19;3;8;2;2;0;0;0
DWI HERYANTO;5994735;S1 - Pendidikan Guru Sekolah Dasar;100;24;0;0;0;5;;0;1;;0;1;;0;0;0;46;72;19;0;0;0
IWAN GUNAWAN;6745742;S1 - Pendidikan Seni Musik;52;26;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;1;0;0
DADANG MOHAMAD;6746091;S1 - Teknik Sipil;110;22;0;0;0;5;;0;5;;1;0;;1;0;0;9;286;7;0;0;0
ARIEF BUDIMAN;5992927;S1 - Kewirausahaan Kampus Tasikmalaya;63;25;0;0;0;2;;0;0;;0;1;;0;0;0;30;16;8;0;0;0
AAS SAOMAH;6681604;Unknown;25;20;0;0;2;0;0;0;0;0;0;1;0;2;4;2;0;0;0;0;0;0
IRMA PERMATAWATI;5994921;S1 - Pendidikan Bahasa Jerman;67;21;0;0;0;2;;0;1;;0;1;;0;0;0;15;14;4;0;0;0
LENI PERMANA;5993300;S1 - Pendidikan Ekonomi;87;21;0;0;1;3;;0;2;;0;4;;1;2;1;20;71;5;0;0;0
MUHAMAD TAFAQUR;6732205;S1 - Pendidikan Kepelatihan Olahraga;35;20;0;0;0;2;;0;0;;0;1;;0;0;0;7;14;4;0;0;0
ARIEF JOHARI;6644690;S1 - Desain Komunikasi Visual;58;19;0;0;0;2;0;0;1;0;1;1;0;1;0;0;20;23;6;0;0;0
ALI MECCA;6653045;S1 - Ilmu Komunikasi;24;22;0;0;0;1;;0;0;;0;1;;0;0;0;6;1;1;0;0;0
DEWI MUNAWWARAH SYA BANI;6682556;S1 - Pendidikan Seni Rupa;35;18;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;0
MASOR;6123341;S1 - Pendidikan Bahasa Arab;37;18;0;0;0;0;;0;0;;0;0;;0;0;0;1;0;0;0;0;0
UNANG PURWANA;6752175;S1 - Pendidikan Fisika;56;24;0;0;0;4;;0;3;;0;1;;0;0;0;19;58;12;0;0;0
TATANG TARYANA;6123281;S1 - Pendidikan Seni Tari;47;18;0;0;0;1;;0;0;;0;1;;0;0;0;9;1;1;0;0;0
DANTE DARMAWANGSA;5972984;S1 - Pendidikan Bahasa Perancis;53;15;0;0;0;4;0;0;0;0;0;1;0;0;0;0;30;40;14;0;0;0
NURZAMAN;6121925;S2 - Pendidikan Bahasa Arab;77;18;0;0;0;3;;0;3;;0;0;;0;0;0;17;218;0;0;0;0
NIZZA NADYA RACHMANI;6746169;S1 - Kewirausahaan Kampus Tasikmalaya;29;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0
ANDINI SETYA ARIANTI;6751563;S1 - Pendidikan Ilmu Komputer;23;18;0;0;0;1;0;0;0;0;0;1;0;0;0;0;6;1;1;0;0;0
DWI NOVI WULANSARI;6745877;S1 - Teknik Logistik;129;16;0;0;1;5;1;0;1;0;1;1;0;3;3;1;22;56;10;1;3;1
NUNUNG SITARESMI;5993254;S1 - Bahasa dan Sastra Indonesia;61;16;0;0;0;3;0;0;2;0;0;1;0;0;0;0;16;46;4;0;0;0
YANA ROHMANA;5993436;S1 - Pendidikan Ekonomi;117;16;0;0;0;6;;0;4;;0;14;;0;0;0;30;173;10;0;0;0
KARSO;5995268;S2 - Pendidikan Dasar;46;17;0;0;1;2;;0;1;;0;1;;1;1;1;10;24;3;0;0;0
YUDHISTIRA KUSUMA;6745845;S1 - Pendidikan Teknik Arsitektur;87;18;0;0;1;2;1;0;0;0;0;3;0;1;2;1;7;10;5;1;1;1
DIAN YULIANA;5986682;S1 - Bahasa dan Sastra Inggris;89;17;0;0;1;4;;0;2;;2;8;;3;3;2;6;49;4;0;0;0
MIMIN NURJHANI K;6126071;S1 - Pendidikan Biologi;133;18;0;0;0;1;;0;1;;0;2;;0;0;0;8;32;2;0;0;0
INDAH FITRIANI;6682524;S1 - Akuntansi;124;18;0;0;0;2;;0;1;;0;1;;0;0;0;9;28;4;0;0;0
GIA NIKAWANTI;6653966;S1 - PGPAUD Kampus Purwakarta;35;18;0;0;0;2;;0;1;;0;2;;0;0;0;13;26;7;0;0;0
MIRNA NUR ALIA ABDULLAH;5993465;S1 - Pendidikan Sosiologi;355;18;0;0;0;3;;0;1;;1;1;;1;0;0;15;36;10;0;0;0
HIKMAT;6006599;S1 - Pendidikan Fisika;61;18;0;0;1;3;;0;1;;2;1;;2;3;2;10;21;3;0;0;0
YAYAN SUNARYA;5975363;S1 - Kimia;247;15;0;0;0;11;;0;12;;0;1;;0;0;5;63;431;36;0;0;0
DINAR DINANGSIT;6681964;S2 - Pendidikan Jasmani;99;17;0;0;0;3;;0;0;;1;1;;2;0;0;32;20;10;0;0;0
VINI AGUSTIANI HADIAN;6682379;S1 - Pendidikan Geografi;17;15;0;0;0;1;;0;1;;0;0;;0;0;0;7;24;0;0;0;0
EVI RAHMAWATI;6691539;S1 - Pendidikan Guru Sekolah Dasar;42;15;0;0;0;5;;0;1;;0;1;;0;0;0;25;46;11;0;0;0
DANI HENDRA;6681826;S1 - Pendidikan Bahasa Jerman;25;15;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
DEDI PURWANTO;6147764;S1 - Pendidikan Teknik Bangunan;24;15;0;0;0;0;;0;0;;0;1;;0;0;0;1;0;0;0;0;0
HURRY MEGA INSANI;6745740;S1 - Gizi;29;15;0;0;0;2;0;0;0;0;0;1;0;0;0;0;8;7;2;0;0;0
MELIA DEWI JUDIASRI;6104059;S1 - Pendidikan Bahasa Jepang;25;15;0;0;0;0;;0;0;;0;0;;0;0;0;2;0;0;0;0;0
SANDI BUDHI IRIAWAN;5995502;S1 - Pendidikan Guru Sekolah Dasar;42;17;0;0;0;0;;0;0;;0;3;;0;0;0;0;0;0;0;0;0
ACEP RUSWAN;6726993;S1 - PGSD Kampus Purwakarta;52;15;0;0;0;2;;0;0;;0;1;;0;0;0;25;16;7;0;0;0
DIDING KELANA SETIADI;6133505;D3 - Keperawatan Kampus Sumedang;20;15;0;0;0;1;;0;0;;1;1;;1;0;0;6;5;4;0;0;0
GEMALA NURENDAH;6691542;S1 - Psikologi;26;17;0;0;0;2;;0;0;;0;1;;0;0;0;8;10;4;0;0;0
FAJRIA SALIHA PUSPITA PRAMESWARI;6745716;S1 - Gizi;17;17;0;0;0;1;;0;0;;0;3;;0;0;0;3;5;1;0;0;0
DADANG SUDRAJAT;5995404;S1 - Bimbingan Dan Konseling;57;17;0;0;0;3;;0;1;;0;3;;0;0;0;17;52;9;0;0;0
AHMAD DAHIDI;5994991;S1 - Pendidikan Bahasa Jepang;240;17;0;0;0;4;;0;3;;0;1;;0;0;0;24;264;9;0;0;0
WAHID MUNAWAR;5978660;S1 - Pendidikan Teknik Otomotif;169;15;0;0;0;4;;0;2;;0;1;;0;0;0;51;94;17;0;0;0
JOSEP LABRE HESTYONO;6131411;S1 - Pendidikan Seni Musik;24;17;0;0;0;0;;0;0;;0;1;;0;0;0;1;0;0;0;0;0
ELIH MULYANA;5996270;D3 - Teknik Elektro;96;17;0;0;0;6;;0;2;;0;1;;0;0;0;32;143;14;0;0;0
WINA MUSTIKAATI;6745735;S1 - Ilmu Komunikasi;19;16;0;0;0;1;;0;0;;0;1;;0;0;0;11;1;1;0;0;0
MUHAMMAD NURUL HANA;6122369;S1 - Pendidikan Kimia;93;16;0;0;0;5;;0;4;;0;12;;0;0;0;11;96;8;0;0;0
ANI PINAYANI;5993275;S1 - Pendidikan Ekonomi;71;16;0;0;0;3;;0;0;;0;2;;0;0;0;19;28;10;0;0;0
NICKE YUNITA MOECHARAM;6649096;S1 - Pendidikan Bahasa Inggris;92;16;0;0;2;1;;0;1;;1;0;;5;12;3;2;21;1;0;0;0
WIDYA ASTUTI;6745724;S1 - Gizi;26;16;0;0;0;0;;0;0;;0;1;;0;0;0;7;0;0;0;0;0
SARDIN;5994622;S1 - Pendidikan Masyarakat;119;16;0;0;1;3;;0;3;;0;1;;1;7;1;13;76;5;0;0;0
ENGKOS KOSASIH;6684195;S1 - Psikologi;32;16;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
ARIESSA RACMADHANY;6127790;S1 - Pendidikan Bahasa Perancis;47;18;0;0;0;2;0;0;0;0;0;1;0;0;0;0;10;8;4;0;0;0
ALWAN HUSNI RAMDANI;6726953;S1 - Ilmu Komunikasi;23;18;0;0;0;1;0;0;1;0;0;1;0;0;0;0;5;13;2;0;0;0
ACE IWAN SURYAWAN;6681510;S1 - Pendidikan Seni Tari;86;19;0;0;0;2;;0;0;;0;1;;0;0;0;30;12;8;0;0;0
NENI MEIYANI;5995990;S1 - Pendidikan Khusus;57;18;0;0;0;3;;0;0;;0;1;;0;0;0;12;18;5;0;0;0
ADAM HERMAWAN;6681172;S1 - Bisnis Digital;26;19;0;0;0;2;0;0;1;0;0;5;0;0;0;0;8;21;2;0;0;0
NINDITA FAJRIA UTAMI;6682469;S1 - Pendidikan Sosiologi;27;19;0;0;0;2;0;0;0;0;0;1;0;0;0;0;12;5;3;0;0;0
SUFYAR MUDJIANTO;6198983;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;90;22;0;0;1;3;0;0;2;0;2;4;0;2;1;1;36;55;9;0;0;0
TRI LESTARI;6654245;S1 - Bimbingan Dan Konseling;96;23;0;0;0;3;0;0;0;0;1;1;1;2;0;0;10;11;4;3;0;0
WELSI DAMAYANTI;5992858;S1 - Ilmu Komunikasi;68;16;0;0;0;2;;0;1;;0;2;;0;0;0;19;38;12;0;0;0
YAYA SUNARYA;5995894;Profesi - Pendidikan Profesi Guru;97;22;0;0;1;4;;1;1;;1;1;;3;11;2;22;55;13;0;0;0
RAMA WIJAYA ABDUL ROZAK;6655158;Unknown;173;23;0;0;0;3;;0;1;;0;0;;0;0;0;60;18;0;0;0;0
ABIH GUMELAR;6715297;S1 - Pendidikan Pariwisata;30;23;0;0;1;1;;0;0;;0;1;;1;3;1;11;6;4;0;0;0
RD DIAN HERDIANA UTAMA;5993184;S1 - Pendidikan Bisnis;148;23;0;0;0;6;;0;3;;0;1;;0;0;0;43;136;26;0;0;0
HODIDJAH;5994517;S1 - PGSD Kampus Tasikmalaya;84;23;0;0;0;3;;0;0;;0;2;;0;0;0;45;43;22;0;0;0
YUYU HENDAWATI;5995605;S1 - PGSD Kampus Purwakarta;44;24;0;0;0;5;;0;4;;0;4;;0;0;0;33;82;10;0;0;0
HELLI IHSAN;6698433;Unknown;109;24;0;0;0;3;;0;3;;0;2;;0;0;0;15;183;7;0;0;0
DETI NUDIATI;6711363;S1 - Pendidikan Masyarakat;29;24;0;0;0;2;;0;1;;0;1;;0;0;0;7;33;4;0;0;0
ACEP SUPRIADI;6722770;S3 - Pendidikan Ilmu Pengetahuan Sosial;103;24;0;0;0;4;0;0;4;0;0;1;0;0;0;0;28;190;8;0;0;0
YENI YUNIAWATI;6146618;Unknown;111;24;0;0;0;6;;0;5;;0;2;;0;0;0;30;147;21;0;0;0
ZACKIYAH;6683065;Unknown;160;24;0;0;2;5;;0;3;;1;1;;5;9;3;34;83;12;0;0;0
JOJOR RENTA MARANATHA;6667719;S1 - PGPAUD Kampus Purwakarta;47;24;0;0;0;1;;0;0;;0;0;;0;0;0;9;4;0;0;0;0
NURI NOVIANTI AFIDAH;6140963;S1 - Ilmu Komunikasi;58;24;0;0;0;2;;0;0;;1;2;;2;0;0;13;17;6;0;0;0
R DETI ROSTIKA;6006176;S1 - PGSD Kampus Cibiru;131;22;0;0;0;6;0;0;5;0;0;1;0;0;0;0;37;236;14;0;0;0
RISKHA MARDIANA;6000847;S1 - Pendidikan Teknik Arsitektur;39;24;0;0;0;0;;0;0;;0;1;;0;0;0;2;0;0;0;0;0
EUIS FARIDA;6000811;S1 - Bimbingan Dan Konseling;24;24;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
RINALDI SUPRIADI;6745756;S1 - Pendidikan Bahasa Arab;38;22;0;0;0;1;;0;0;;0;2;;0;0;0;12;5;4;0;0;0
HELLI IHSAN;6042148;S1 - Psikologi;116;22;0;0;0;3;;0;3;;0;2;;0;0;0;15;183;7;0;0;0
IDING TARSIDI;5995210;S2 - Pendidikan Khusus;67;22;0;0;0;2;;0;0;;0;1;;0;0;0;23;17;10;0;0;0
MOCHAMAD FATHUR RAHMAN;6759984;Unknown;135;22;0;0;0;9;;0;9;;0;1;;0;0;0;82;236;45;0;0;0
MESIANNA SIMBOLON;6682055;Unknown;22;22;0;0;1;1;;0;0;;0;0;;1;1;1;7;2;0;0;0;0
HUSEN WINDAYANA;6067533;S1 - PGSD Kampus Cibiru;143;22;0;0;0;5;;0;4;;0;1;;0;0;0;74;181;22;0;0;0
AHMAD FAJAR FADLILLAH;6753812;S1 - Teknologi Pendidikan;24;22;0;0;0;1;;0;0;;1;1;;1;0;0;4;2;1;0;0;0
RD. DELLA NURIDAH K.S.A.;6681781;S1 - Pendidikan Bahasa Inggris;67;22;0;0;2;3;0;0;1;0;1;2;0;3;4;2;11;35;5;0;0;0
NALAHUDDIN SALEH;6746413;S1 - Pendidikan Bahasa Arab;35;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;0;0;0;0;0
IMAN FUSHSHILAT;6148598;Unknown;94;19;0;0;2;3;;0;0;;1;3;;4;6;3;7;16;6;0;0;0
RINI ANDARI;6000526;S2 - Pariwisata;153;19;0;0;1;7;0;0;5;0;2;2;0;3;3;1;68;133;27;0;0;0
MAMAD KASMAD;5995837;S1 - PGSD Kampus Purwakarta;46;19;0;0;0;3;;0;2;;0;1;;0;0;0;36;65;7;0;0;0
AJO SUTARJO;6140840;S1 - PGSD Kampus Serang;54;19;0;0;0;4;;0;0;;0;1;;0;0;0;26;23;7;0;0;0
ENDAH SILAWATI;6004067;S1 - PGPAUD Kampus Cibiru;76;19;0;0;0;4;0;0;1;0;0;1;1;0;0;0;44;58;13;1;0;0
HERI PUSPITO DIYAH SETIYORINI;5978343;S1 - Manajemen Pemasaran Pariwisata;180;19;0;0;1;6;;0;4;;2;1;;3;3;1;36;151;22;0;0;0
YANTI HAMDIYATI;6007061;S1 - Pendidikan Biologi;267;20;0;0;2;7;;0;6;;2;1;;4;9;4;38;192;24;0;0;0
AGUS WIDARSONO;5993330;S2 - Magister Ilmu Akuntansi;237;20;0;0;0;7;;0;5;;1;1;;1;0;0;36;144;16;0;0;0
NURUL HIDAYAH;6682318;S1 - PGSD Kampus Cibiru;117;20;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
GERALDI NOVIAN;6760492;Unknown;23;20;0;0;0;3;;0;0;;0;1;;0;0;0;27;20;9;0;0;0
RAMDHANI;6754921;S1 - Pendidikan Teknik Otomotif;22;20;0;0;0;2;;0;0;;1;0;;1;0;0;2;6;2;0;0;0
YATUN ROMDONAH AWALIAH;5994714;S1 - Pendidikan Bahasa Sunda;25;20;0;0;0;2;;0;0;;0;1;;0;0;0;17;11;5;0;0;0
ENDANG HERAWAN;5995295;S3 - Administrasi Pendidikan;158;20;0;0;0;8;;0;6;;0;1;;0;0;0;41;156;25;0;0;0
PIPIN TRESNA PRIHATIN;6000304;S1 - Pendidikan Tata Busana;62;20;0;0;0;1;;0;1;;0;1;;0;0;0;6;112;2;0;0;0
MILA KARMILA;6000331;S1 - Pendidikan Tata Busana;101;20;0;0;1;2;;0;2;;0;1;;1;2;1;10;59;2;0;0;0
GEBI DWIYANTI;6683479;Unknown;190;20;0;0;2;9;;0;8;;1;0;;4;10;3;54;192;0;0;0;0
I GUSTI KOMANG ARYAPRASTYA AGU;5995119;S1 - Pendidikan Guru Pendidikan Anak Usia Dini;40;20;0;0;0;4;;0;1;;0;1;;0;0;0;24;40;14;0;0;0
OMAN SUKIRMAN;5992874;S1 - Industri Pariwisata;87;20;0;0;1;2;;0;1;;0;0;;1;1;1;2;19;2;0;0;0
YAYAT;5994024;S1 - Pendidikan Teknik Mesin;108;25;0;0;1;3;0;0;1;0;2;2;0;2;1;1;17;25;9;0;0;0
LENI YULIYANTI;5995730;S1 - Pendidikan Akuntansi;69;26;0;0;0;5;;0;1;;0;1;;0;0;0;13;120;8;0;0;0
MUTAUFIQ;5994138;Unknown;89;26;0;0;2;0;;0;0;;3;0;;4;7;4;0;0;0;0;0;0
PEPEN PERMANA ;5977678;S1 - Pendidikan Bahasa Jerman;133;25;0;0;0;5;0;0;3;0;0;1;0;0;0;0;27;67;11;0;0;0
HARRY SULASTIANTO;6682881;Unknown;412;26;0;0;0;5;;0;3;;0;1;;0;0;0;76;126;18;0;0;0
WIKU LARUTAMA;6745846;S1 - Teknik Logistik;53;26;0;0;1;2;0;0;0;0;1;2;0;2;4;1;4;9;3;0;0;0
JONI RAHMAT PRAMUDIA;5994915;S2 - Pendidikan Masyarakat;151;26;0;0;0;6;;0;4;;1;1;;1;0;0;87;120;20;0;0;0
CUCU RUHIDAWATI;6147692;S1 - Pendidikan Tata Busana;38;20;0;0;0;3;0;0;0;0;0;1;0;0;0;0;19;18;5;0;0;0
ELYSA NENSY IRAWAN;6779016;S1 - Mekatronika dan Kecerdasan Buatan Kampus Purwakart;29;20;0;0;0;1;;0;0;;1;1;;1;0;0;4;1;1;0;0;0
MAHMUD FASYA;5978112;S1 - Bahasa dan Sastra Indonesia;85;20;0;0;0;3;;0;2;;0;1;;0;0;0;36;47;8;0;0;0
KHAERUDIN KURNIAWAN;5993472;S2 - Pendidikan Bahasa Indonesia;182;26;0;0;0;7;0;0;7;0;0;1;0;0;0;0;78;193;32;0;0;0
NANA GANDA;6141449;S1 - PGSD Kampus Tasikmalaya;81;21;0;0;0;5;;0;2;;0;1;;0;0;0;44;63;21;0;0;0
SUCIATI;5993193;S1 - Pendidikan Tata Busana;134;26;0;0;1;1;;0;0;;1;2;;4;1;1;19;5;3;0;0;0
DR. NANDI WARNANDI, M.PD;6126191;S1 - Pendidikan Khusus;72;20;0;0;0;2;0;0;0;0;0;1;1;0;0;0;30;13;7;0;0;0
CRISTINE SITINJAK;6758418;Unknown;50;21;0;0;0;4;;0;4;;0;0;;0;0;0;4;185;4;0;0;0
ERNA KRISNANTO;6126833;S1 - Arsitektur;177;21;0;0;1;2;;0;0;;1;1;;2;2;1;23;18;11;0;0;0
HENDRI WINATA;5994640;S1 - Pendidikan Manajemen Perkantoran;212;21;0;0;0;7;;0;7;;0;23;;0;0;0;18;407;12;0;0;0
ASEP SUDARSYAH;5985740;S2 - Pedagogik;143;21;0;0;0;5;;0;4;;0;3;;0;0;0;19;96;11;0;0;0
MUNAWIR;6745899;S1 - Teknik Komputer;92;21;0;0;1;2;1;0;0;0;1;1;0;2;1;1;10;13;3;1;5;1
TONO HARYONO;6745749;S1 - Ilmu Keolahragaan;27;21;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;0;0;0;0;0
LES PINGON;6737713;S1 - Desain Produk Industri Kampus Tasikmalaya;22;21;0;0;0;1;0;0;0;0;0;1;0;0;0;0;6;2;1;0;0;0
HENDRO MURTIANTO;6115607;S1 - Pendidikan Geografi;53;21;0;0;0;3;;0;2;;0;1;;0;0;0;14;54;10;0;0;0
GALURA MUHAMMAD SURANEGARA;6703764;S1 - Sistem Telekomunikasi;146;21;0;0;3;5;;1;1;;2;2;;5;30;4;20;47;10;0;0;0
AMIR;6003744;S1 - Pendidikan Bahasa Jerman;173;21;0;0;0;2;;0;0;;0;1;;0;0;0;136;17;6;0;0;0
R. DIAN DIA-AN MUNIROH;5978405;S2 - Linguistik;29;21;0;0;0;0;;0;0;;1;1;;1;0;0;0;0;0;0;0;0
WILLDAN APRIZAL ARIFIN;6745746;S1 - Sistem Informasi Kelautan;35;21;0;0;0;2;0;0;0;0;0;1;0;0;0;0;15;6;4;0;0;0
RUMAISAH AZIZAH AL ADAWIYAH;6722046;S1 - Ilmu Ekonomi dan Keuangan Islam;26;21;0;0;0;2;;0;0;;0;1;;0;0;0;7;7;3;0;0;0
ETTY ROHAYATI;5994710;S1 - PGSD Kampus Cibiru;107;24;0;0;0;2;;0;0;;1;5;;2;0;0;48;14;9;0;0;0
TEMMY WIDYASTUTI;6655167;S1 - Pendidikan Bahasa Sunda;60;24;0;0;0;2;0;0;0;0;0;1;0;0;0;0;20;15;8;0;0;0
RENI NURYANI;6130790;Profesi - Profesi Ners Kampus Sumedang;48;24;0;0;1;4;;0;2;;1;1;;2;6;1;12;47;5;0;0;0
JUPRI;6681759;S1 - Pendidikan Geografi;73;25;0;0;0;3;0;0;0;0;1;1;0;1;0;0;56;32;13;0;0;0
ANUGRAH ADIWILAGA;6745914;S1 - Teknik Komputer;69;25;0;0;0;2;0;0;0;0;1;1;1;1;0;0;4;13;3;1;0;0
JAYANTI MEGASARI;6745831;S1 - Pendidikan Bahasa Korea;42;25;0;0;0;1;0;0;0;0;0;1;0;0;0;0;9;2;2;0;0;0
WINTI ANANTHIA;5994974;S1 - PGSD Kampus Cibiru;144;25;0;0;0;3;0;0;1;0;0;1;1;0;0;0;58;46;18;0;0;0
BAGJA WALUYA;5979043;S1 - Pendidikan Geografi;237;25;0;0;1;8;;0;7;;0;1;;1;1;1;59;697;35;0;0;0
ANNISA RAHMADANI;6745774;S1 - Pendidikan Bahasa Inggris;25;25;0;0;1;1;;0;1;;0;0;;1;4;1;2;19;1;0;0;0
JAJAT;6682116;Unknown;64;22;0;0;2;0;;0;0;;0;0;;4;4;2;0;0;0;0;0;0
ASTI DEWI RAHAYU FITRIANINGSIH;6681726;S1 - Gizi;37;22;0;0;0;2;0;0;1;0;0;3;0;0;0;0;10;40;4;0;0;0
SILVIANA AGUSTAMI;6135191;S1 - Akuntansi;145;22;0;0;0;7;;0;4;;0;3;;0;0;0;19;236;13;0;0;0
NANANG DALIL HERMAN;6040771;S2 - Pendidikan Teknologi dan Kejuruan;87;22;0;0;0;2;;0;1;;0;1;;0;0;0;15;18;4;0;0;0
EHAN;6000858;S1 - Pendidikan Khusus;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANEU CAKHYANEU;5994677;S1 - Ilmu Ekonomi dan Keuangan Islam;47;22;0;0;0;3;0;0;2;0;0;2;0;0;0;0;22;86;15;0;0;0
NISRINA NURUL INSANI;6709512;S1 - Pendidikan Pancasila Dan Kewarganegaraan;43;26;0;0;0;1;0;0;1;0;0;1;0;0;0;0;14;12;3;0;0;0
DWI ALIA;6681261;S1 - PGSD Kampus Tasikmalaya;58;26;0;0;0;1;0;0;0;0;1;1;0;1;0;0;12;6;3;0;0;0
WINWIN WIANA;5990891;S1 - Pendidikan Tata Busana;349;22;0;0;3;6;;1;5;;0;1;;3;43;3;29;284;16;0;0;0
RENARIAH;5992168;S1 - Pendidikan Bahasa Korea;82;26;0;0;0;2;;0;0;;0;1;;0;0;0;11;10;4;0;0;0
AINI LOITA;5982430;S1 - PGPAUD Kampus Tasikmalaya;52;26;0;0;0;3;0;0;1;0;0;1;0;0;0;0;11;31;5;0;0;0
RR DENI WIDJAYATRI;6694553;S1 - PGPAUD Kampus Serang;67;26;0;0;0;2;0;0;0;0;1;1;0;1;0;0;31;16;6;0;0;0
ENDANG DEDY;5996300;S1 - Matematika;78;26;0;0;0;5;;0;3;;1;1;;2;0;0;9;70;7;0;0;0
HANA SUSANTI;6653579;Unknown;64;27;0;0;2;3;;0;0;;0;3;;2;4;2;11;25;8;0;0;0
BUDHI TRISTYANTO;6659492;S1 - PGPAUD Kampus Serang;80;25;0;0;0;2;;0;1;;0;3;;0;0;0;13;160;5;0;0;0
ENCEP SUDIRJO;6144884;S1 - PGSD Penjas Kampus Sumedang;109;27;0;0;0;6;;0;5;;0;9;;0;0;0;33;211;17;0;0;0
SULTHAN HADIST ISMAIEDH CUKARSO;6735954;Unknown;27;27;0;0;1;2;;1;1;;0;0;;1;11;1;2;24;2;0;0;0
NANDAN SUPRIATNA;6145508;S1 - Pendidikan Teknik Bangunan;30;22;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
JUHANAINI;6124940;S2 - Pendidikan Khusus;102;25;0;0;2;3;;0;1;;1;1;;3;12;2;27;19;5;0;0;0
NALA NANDANA UNDIANA;6707140;S1 - Film dan Televisi;38;22;0;0;0;4;;0;0;;0;1;;0;0;0;19;23;7;0;0;0
HIKMAH MAULANI;6736715;S1 - Pendidikan Bahasa Arab;51;25;0;0;0;1;0;0;0;0;0;2;0;0;0;0;11;5;4;0;0;0
CECE KUSTIAWAN;6674760;S1 - Matematika;64;25;0;0;0;3;0;0;1;0;1;1;0;1;0;0;11;22;5;0;0;0
RATNA FITRIA;6145184;S1 - Manajemen Industri Katering;31;25;0;0;0;2;0;0;0;0;0;1;0;0;0;0;12;8;4;0;0;0
LUKMANNUL HAQIM LUBAY;6188717;S1 - PGSD Pendidikan Jasmani;37;25;0;0;0;2;0;0;0;0;1;1;0;1;0;0;17;7;5;0;0;0
ARIYANO;6124946;S1 - Pendidikan Teknik Mesin;103;25;0;0;1;3;;0;0;;0;1;;1;3;1;20;31;11;0;0;0
NENENG SUTJIATI;6121745;S1 - Pendidikan Bahasa Jepang;113;25;0;0;0;3;0;0;0;0;0;1;0;0;0;0;21;20;9;0;0;0
AHMAD SUGIANTO;6748089;Unknown;30;25;0;0;0;4;;0;1;;0;2;;0;0;0;16;49;12;0;0;0
ASEP SYARIF HIDAYAT;6682806;S1 - Pendidikan Matematika;39;13;0;0;1;0;;0;0;;0;0;;1;6;1;0;0;0;0;0;0
FAHRY AHMAD;6750781;S2 - Pariwisata;13;11;0;0;0;1;;0;0;;0;1;;0;0;0;6;3;1;0;0;0
OKTOVIANA NUR AJID;6745718;S1 - Kepelatihan Fisik Olahraga;15;15;0;0;0;1;;0;0;;0;3;;0;0;0;3;4;1;0;0;0
SETYO WAHJU WIBOWO;6682158;S1 - Pendidikan Khusus;22;12;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
TRI MARTINI;6745737;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;19;10;0;0;0;1;;0;0;;0;2;;0;0;0;4;1;1;0;0;0
RITA SHINTAWATI;6124163;S1 - Biologi;64;12;0;0;0;1;;0;0;;0;0;;0;0;0;3;8;0;0;0;0
HANISSA OKITASARI;6753821;S1 - Teknik Logistik;17;14;0;0;0;1;;0;0;;0;0;;0;0;0;1;8;1;0;0;0
PERISTIWATI;6146081;S1 - Biologi;38;10;0;0;0;1;;0;1;;0;5;;0;0;0;5;22;2;0;0;0
